Number,Identifier,Transect,Point,Monitor,Distance_from_treatment,Location,Treatment,Date,Start_date,Time,com_pip_passes,com_pip_fb,sop_pip_passes,sop_pip_fb,nat_pip_passes,noid_pip_passes,noid_pip_fb,nls_passes,myotis_passes,unknown_passes,unknown_fb,social_calls,Comments,,
2541,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,00:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2542,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2543,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,00:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2544,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,00:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2545,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,00:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2546,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,00:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2547,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2548,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,01:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2549,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,01:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2550,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,01:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2551,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,01:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2552,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,01:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2553,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,01:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2554,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,01:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2555,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,01:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2556,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,01:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2557,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2558,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,02:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2559,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,02:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2560,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,02:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2561,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,02:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2562,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2563,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,02:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2564,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,02:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2565,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,02:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2566,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,02:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2567,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2568,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,03:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2569,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,03:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2570,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,03:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2571,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,03:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2572,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2573,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,03:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2574,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,03:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2575,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,03:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2576,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,03:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2577,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2578,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,04:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2579,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,04:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2580,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,04:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2581,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,04:24:00,1,0,0,0,0,0,0,0,0,0,0,3,v distant,1,1
2582,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2583,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,04:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2584,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,04:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2585,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,04:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2586,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,04:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2587,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2588,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,05:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2589,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,05:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2590,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,05:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2591,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,05:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2592,Emma Little,1,Control,b,250,Control,Light_Sound,22/05/2023,21/05/2023,05:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2593,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2594,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,20:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2595,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,20:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2596,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,20:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2597,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,20:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2598,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2599,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,20:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2600,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,20:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2601,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,20:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2602,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,20:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2603,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2604,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,21:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2605,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,21:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2606,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,21:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2607,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,21:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2608,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,21:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2609,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,21:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2610,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,21:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2611,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,21:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2612,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,21:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2613,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2614,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,22:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2615,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,22:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2616,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,22:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2617,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,22:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2618,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,22:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2619,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,22:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2620,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,22:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2621,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,22:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2622,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,22:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2623,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,likely noctule,1,0
2624,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,23:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2625,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,23:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2626,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,23:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2627,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,23:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2628,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,23:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2629,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,23:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2630,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,23:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2631,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,23:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2632,Emma Little,1,Control,b,250,Control,Sound,22/05/2023,22/05/2023,23:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2633,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2634,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,00:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2635,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,00:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2636,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,00:18:00,1,0,0,0,0,0,0,0,0,0,0,0,v distant,1,1
2637,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,00:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2638,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,00:30:00,1,0,0,0,0,0,0,0,0,0,0,0,v distant,1,1
2639,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,00:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2640,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,00:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2641,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,00:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2642,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,00:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2643,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2644,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,01:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2645,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,01:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2646,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,01:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2647,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,01:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2648,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,01:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2649,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,01:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2650,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,01:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2651,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,01:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2652,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,01:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2653,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2654,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,02:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2655,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,02:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2656,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,02:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2657,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,02:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2658,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2659,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,02:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2660,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,02:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2661,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,02:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2662,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,02:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2663,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2664,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,03:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2665,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,03:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2666,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,03:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2667,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,03:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2668,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2669,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,03:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2670,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,03:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2671,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,03:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2672,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,03:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2673,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2674,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,04:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2675,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,04:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2676,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,04:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2677,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,04:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2678,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2679,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,04:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2680,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,04:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2681,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,04:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2682,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,04:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2683,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2684,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,05:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2685,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,05:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2686,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,05:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2687,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,05:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2688,Emma Little,1,Control,b,250,Control,Sound,23/05/2023,22/05/2023,05:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2689,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2690,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,20:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2691,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,20:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2692,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,20:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2693,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,20:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2694,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2695,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,20:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2696,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,20:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2697,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,20:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2698,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,20:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2699,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2700,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,21:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2701,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,21:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2702,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,21:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2703,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,21:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2704,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,21:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2705,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,21:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2706,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,21:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2707,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,21:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2708,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,21:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2709,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2710,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,22:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2711,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,22:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2712,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,22:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2713,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,22:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2714,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,22:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2715,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,22:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2716,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,22:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2717,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,22:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2718,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,22:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2719,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2720,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,23:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2721,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,23:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2722,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,23:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2723,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,23:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2724,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,23:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2725,Emma Little,2,Control,b,250,Control,Light,30/05/2023,30/05/2023,23:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
